Month,Day,Year,Hour,Minute,Flow_mgd,Velocity_fps,Depth_in
4,14,2008,5,0,1.621,2.89,7.3
4,14,2008,5,15,1.798,3.2,7.31
4,14,2008,5,30,1.763,2.97,7.6
4,14,2008,5,45,1.86,3.06,7.74
4,14,2008,6,0,1.798,2.97,7.7
4,14,2008,6,15,1.873,3.2,7.53
4,14,2008,6,30,1.937,3.25,7.62
4,14,2008,6,45,2.052,3.28,7.89
4,14,2008,7,0,2.136,3.37,7.98
4,14,2008,7,15,2.121,3.6,7.56
4,14,2008,7,30,2.094,3.48,7.68
4,14,2008,7,45,2.038,3.48,7.53
4,14,2008,8,0,2.167,3.42,7.96
4,14,2008,8,15,2.072,3.37,7.8
4,14,2008,8,30,2.175,3.42,7.98
4,14,2008,8,45,2.04,3.31,7.81
4,14,2008,9,0,2.051,3.34,7.79
4,14,2008,9,15,1.979,3.28,7.69
4,14,2008,9,30,2.015,3.31,7.74
4,14,2008,9,45,1.88,3.23,7.5
4,14,2008,10,0,2.083,3.37,7.83
4,14,2008,10,15,1.92,3.14,7.76
4,14,2008,10,30,2.025,3.34,7.72
4,14,2008,10,45,1.959,3.31,7.59
4,14,2008,11,0,2.019,3.37,7.66
4,14,2008,11,15,2.038,3.34,7.76
4,14,2008,11,30,1.901,3.17,7.66
4,14,2008,11,45,2.099,3.42,7.78
4,14,2008,12,0,1.855,3.09,7.67
4,14,2008,12,15,1.879,3.23,7.5
4,14,2008,12,30,1.891,3.2,7.58
4,14,2008,12,45,1.967,3.34,7.56
4,14,2008,13,0,1.989,3.31,7.67
4,14,2008,13,15,1.912,3.31,7.46
4,14,2008,13,30,1.902,3.28,7.47
4,14,2008,13,45,2.065,3.31,7.88
4,14,2008,14,0,1.983,3.28,7.7
4,14,2008,14,15,2.075,3.23,8.05
4,14,2008,14,30,1.946,3.14,7.84
4,14,2008,14,45,2.011,3.23,7.87
4,14,2008,15,0,2.04,3.25,7.91
4,14,2008,15,15,1.906,3.17,7.67
4,14,2008,15,30,2.024,3.25,7.86
4,14,2008,15,45,1.828,3.06,7.64
4,14,2008,16,0,2.008,3.23,7.87
4,14,2008,16,15,1.988,3.23,7.81
4,14,2008,16,30,1.886,3.09,7.76
4,14,2008,16,45,1.895,3.06,7.84
4,14,2008,17,0,2.108,3.31,8
4,14,2008,17,15,2.025,3.2,7.96
4,14,2008,17,30,2.075,3.25,8
4,14,2008,17,45,2.032,3.25,7.88
4,14,2008,18,0,1.921,3.17,7.72
4,14,2008,18,15,2.219,3.42,8.1
4,14,2008,18,30,2.18,3.39,8.05
4,14,2008,18,45,1.988,3.28,7.71
4,14,2008,19,0,2.104,3.37,7.89
4,14,2008,19,15,2.006,3.31,7.71
4,14,2008,19,30,2.103,3.42,7.79
4,14,2008,19,45,2.115,3.42,7.82
4,14,2008,20,0,2.112,3.42,7.82
4,14,2008,20,15,2.128,3.48,7.77
4,14,2008,20,30,2.154,3.48,7.84
4,14,2008,20,45,2.135,3.39,7.93
4,14,2008,21,0,2.122,3.42,7.84
4,14,2008,21,15,2.11,3.48,7.72
4,14,2008,21,30,2.106,3.42,7.8
4,14,2008,21,45,2.115,3.42,7.82
4,14,2008,22,0,2.052,3.04,8.33
4,14,2008,22,15,2.107,3.28,8.04
4,14,2008,22,30,2.009,3.23,7.87
4,14,2008,22,45,1.819,3.14,7.47
4,14,2008,23,0,1.974,3.17,7.87
4,14,2008,23,15,1.768,3.06,7.46
4,14,2008,23,30,1.777,3.11,7.39
4,14,2008,23,45,1.664,2.97,7.29
4,15,2008,0,0,1.732,3.17,7.16
4,15,2008,0,15,1.708,3.2,7.05
4,15,2008,0,30,1.72,3.17,7.13
4,15,2008,0,45,1.708,3.25,6.96
4,15,2008,1,0,1.455,2.86,6.81
4,15,2008,1,15,1.506,2.95,6.84
4,15,2008,1,30,1.555,3.09,6.77
4,15,2008,1,45,1.453,2.95,6.66
4,15,2008,2,0,1.444,2.86,6.77
4,15,2008,2,15,1.43,2.89,6.68
4,15,2008,2,30,1.373,2.78,6.67
4,15,2008,2,45,1.375,2.83,6.59
4,15,2008,3,0,1.499,3.03,6.68
4,15,2008,3,15,1.305,2.72,6.53
4,15,2008,3,30,1.243,2.64,6.45
4,15,2008,3,45,1.351,2.8,6.55
4,15,2008,4,0,1.449,2.95,6.65
4,15,2008,4,15,1.383,2.8,6.66
4,15,2008,4,30,1.318,2.69,6.63
4,15,2008,4,45,1.493,3,6.7
4,15,2008,5,0,1.368,2.75,6.71
4,15,2008,5,15,1.456,2.89,6.76
4,15,2008,5,30,1.52,3,6.79
4,15,2008,5,45,1.531,2.97,6.87
4,15,2008,6,0,1.686,3.11,7.12
4,15,2008,6,15,1.839,3.09,7.62
4,15,2008,6,30,1.88,3.06,7.8
4,15,2008,6,45,1.991,3.11,8.02
4,15,2008,7,0,2.199,3.28,8.29
4,15,2008,7,15,2.092,3.14,8.26
4,15,2008,7,30,2.306,3.42,8.33
4,15,2008,7,45,2.043,3.04,8.3
4,15,2008,8,0,1.949,3.14,7.85
4,15,2008,8,15,1.871,3.09,7.72
4,15,2008,8,30,1.818,3.11,7.51
4,15,2008,8,45,1.926,3.25,7.59
4,15,2008,9,0,1.82,3.06,7.62
4,15,2008,9,15,1.842,3.11,7.58
4,15,2008,9,30,1.908,3.28,7.49
4,15,2008,9,45,1.898,3.25,7.51
4,15,2008,10,0,1.872,3.2,7.53
4,15,2008,10,15,1.8,3.17,7.36
4,15,2008,10,30,1.743,3.09,7.34
4,15,2008,10,45,1.774,3.17,7.29
4,15,2008,11,0,1.75,3.11,7.31
4,15,2008,11,15,1.815,3.09,7.55
4,15,2008,11,30,1.72,3.03,7.37
4,15,2008,11,45,1.82,3.28,7.24
4,15,2008,12,0,1.607,2.92,7.21
4,15,2008,12,15,1.662,3.03,7.19
4,15,2008,12,30,1.738,3.11,7.28
4,15,2008,12,45,1.655,2.97,7.26
4,15,2008,13,0,1.582,2.86,7.23
4,15,2008,13,15,1.719,3.09,7.26
4,15,2008,13,30,1.701,3.11,7.16
4,15,2008,13,45,1.706,3.06,7.27
4,15,2008,14,0,1.652,3.03,7.16
4,15,2008,14,15,1.693,3.14,7.1
4,15,2008,14,30,1.631,3.03,7.09
4,15,2008,14,45,1.671,3.09,7.12
4,15,2008,15,0,1.613,3.03,7.03
4,15,2008,15,15,1.705,3.11,7.18
4,15,2008,15,30,1.571,2.92,7.09
4,15,2008,15,45,1.788,3.2,7.28
4,15,2008,16,0,1.592,2.95,7.11
4,15,2008,16,15,1.627,3,7.12
4,15,2008,16,30,1.692,3.11,7.14
4,15,2008,16,45,1.61,2.92,7.22
4,15,2008,17,0,1.716,3.11,7.21
4,15,2008,17,15,1.732,3.11,7.26
4,15,2008,17,30,1.68,2.97,7.34
4,15,2008,17,45,1.574,2.83,7.25
4,15,2008,18,0,1.717,3.06,7.31
4,15,2008,18,15,1.789,3.11,7.43
4,15,2008,18,30,1.856,3.2,7.48
4,15,2008,18,45,1.945,3.28,7.59
4,15,2008,19,0,1.884,3.17,7.61
4,15,2008,19,15,1.888,3.11,7.72
4,15,2008,19,30,1.805,3.06,7.57
4,15,2008,19,45,1.788,3.09,7.47
4,15,2008,20,0,1.787,3.06,7.52
4,15,2008,20,15,1.748,3.06,7.4
4,15,2008,20,30,1.881,3.17,7.6
4,15,2008,20,45,1.888,3.14,7.67
4,15,2008,21,0,2.043,3.31,7.82
4,15,2008,21,15,1.931,3.17,7.75
4,15,2008,21,30,1.9,3.2,7.61
4,15,2008,21,45,1.884,3.14,7.66
4,15,2008,22,0,1.91,3.2,7.64
4,15,2008,22,15,1.883,3.2,7.56
4,15,2008,22,30,1.788,3.06,7.52
4,15,2008,22,45,1.87,3.17,7.57
4,15,2008,23,0,1.852,3.14,7.56
4,15,2008,23,15,1.751,3.06,7.41
4,15,2008,23,30,1.761,2.97,7.59
4,15,2008,23,45,1.541,2.75,7.3
4,16,2008,0,0,1.47,2.83,6.91
4,16,2008,0,15,1.525,2.97,6.85
4,16,2008,0,30,1.459,2.89,6.77
4,16,2008,0,45,1.413,2.86,6.67
4,16,2008,1,0,1.402,2.86,6.63
4,16,2008,1,15,1.294,2.75,6.45
4,16,2008,1,30,1.334,2.8,6.49
4,16,2008,1,45,1.289,2.75,6.43
4,16,2008,2,0,1.151,2.61,6.16
4,16,2008,2,15,1.216,2.69,6.26
4,16,2008,2,30,1.185,2.66,6.19
4,16,2008,2,45,1.256,2.89,6.09
4,16,2008,3,0,1.235,2.83,6.11
4,16,2008,3,15,1.189,2.72,6.12
4,16,2008,3,30,1.181,2.78,6
4,16,2008,3,45,1.218,2.78,6.13
4,16,2008,4,0,1.184,2.72,6.1
4,16,2008,4,15,1.205,2.66,6.26
4,16,2008,4,30,1.176,2.66,6.16
4,16,2008,4,45,1.19,2.61,6.31
4,16,2008,5,0,1.258,2.75,6.32
4,16,2008,5,15,1.264,2.69,6.43
4,16,2008,5,30,1.335,2.64,6.79
4,16,2008,5,45,1.471,2.83,6.91
4,16,2008,6,0,1.564,2.89,7.12
4,16,2008,6,15,1.595,2.78,7.43
4,16,2008,6,30,1.671,2.92,7.41
4,16,2008,6,45,1.84,3.06,7.68
4,16,2008,7,0,1.935,3.2,7.71
4,16,2008,7,15,1.814,2.92,7.86
4,16,2008,7,30,2.028,3.25,7.87
4,16,2008,7,45,1.876,3.11,7.68
4,16,2008,8,0,1.865,3.03,7.8
4,16,2008,8,15,1.827,3,7.74
4,16,2008,8,30,1.841,3.06,7.68
4,16,2008,8,45,1.692,2.83,7.63
4,16,2008,9,0,1.696,2.86,7.59
4,16,2008,9,15,1.76,2.89,7.74
4,16,2008,9,30,1.783,2.97,7.66
4,16,2008,9,45,1.676,2.78,7.69
4,16,2008,10,0,1.653,2.89,7.41
4,16,2008,10,15,1.69,2.83,7.63
4,16,2008,10,30,1.808,3.06,7.58
4,16,2008,10,45,1.675,2.95,7.37
4,16,2008,11,0,1.641,2.95,7.27
4,16,2008,11,15,1.623,2.8,7.46
4,16,2008,11,30,1.609,2.8,7.42
4,16,2008,11,45,1.521,2.69,7.34
4,16,2008,12,0,1.699,2.92,7.5
4,16,2008,12,15,1.552,2.83,7.18
4,16,2008,12,30,1.649,2.89,7.39
4,16,2008,12,45,1.599,2.89,7.23
4,16,2008,13,0,1.491,2.75,7.13
4,16,2008,13,15,1.631,2.92,7.28
4,16,2008,13,30,1.589,2.89,7.2
4,16,2008,13,45,1.601,2.83,7.34
4,16,2008,14,0,1.548,2.78,7.27
4,16,2008,14,15,1.61,2.92,7.22
4,16,2008,14,30,1.579,2.86,7.22
4,16,2008,14,45,1.507,2.72,7.23
4,16,2008,15,0,1.507,2.72,7.24
4,16,2008,15,15,1.578,2.92,7.11
4,16,2008,15,30,1.609,2.83,7.36
4,16,2008,15,45,1.641,3.03,7.12
4,16,2008,16,0,1.621,2.97,7.15
4,16,2008,16,15,1.578,2.86,7.21
4,16,2008,16,30,1.632,2.89,7.34
4,16,2008,16,45,1.61,2.95,7.17
4,16,2008,17,0,1.502,2.69,7.27
4,16,2008,17,15,1.616,2.83,7.39
4,16,2008,17,30,1.57,2.78,7.34
4,16,2008,17,45,1.745,3.03,7.44
4,16,2008,18,0,1.686,2.97,7.36
4,16,2008,18,15,1.638,2.86,7.41
4,16,2008,18,30,1.678,2.86,7.54
4,16,2008,18,45,1.753,2.89,7.72
4,16,2008,19,0,1.771,2.83,7.89
4,16,2008,19,15,1.744,2.8,7.86
4,16,2008,19,30,1.791,2.92,7.79
4,16,2008,19,45,1.752,2.86,7.77
4,16,2008,20,0,1.711,2.89,7.59
4,16,2008,20,15,1.615,2.69,7.66
4,16,2008,20,30,1.732,2.78,7.88
4,16,2008,20,45,1.763,2.92,7.7
4,16,2008,21,0,1.926,3.03,7.99
4,16,2008,21,15,1.882,2.97,7.96
4,16,2008,21,30,1.858,2.89,8.05
4,16,2008,21,45,1.871,2.95,7.98
4,16,2008,22,0,1.842,2.95,7.89
4,16,2008,22,15,1.642,2.69,7.75
4,16,2008,22,30,1.803,3,7.67
4,16,2008,22,45,1.61,2.8,7.42
4,16,2008,23,0,1.606,2.86,7.3
4,16,2008,23,15,1.654,2.97,7.26
4,16,2008,23,30,1.543,2.95,6.95
4,16,2008,23,45,1.407,2.72,6.89
4,17,2008,0,0,1.348,2.75,6.64
4,17,2008,0,15,1.332,2.72,6.63
4,17,2008,0,30,1.237,2.75,6.24
4,17,2008,0,45,1.199,2.64,6.29
4,17,2008,1,0,1.267,2.75,6.35
4,17,2008,1,15,1.219,2.69,6.27
4,17,2008,1,30,1.14,2.61,6.12
4,17,2008,1,45,1.198,2.75,6.1
4,17,2008,2,0,1.114,2.69,5.88
4,17,2008,2,15,1.176,2.72,6.07
4,17,2008,2,30,1.174,2.75,6.02
4,17,2008,2,45,1.114,2.64,5.97
4,17,2008,3,0,1.186,2.86,5.89
4,17,2008,3,15,1.053,2.66,5.7
4,17,2008,3,30,1.08,2.64,5.84
4,17,2008,3,45,1.139,2.75,5.89
4,17,2008,4,0,1.14,2.69,5.98
4,17,2008,4,15,1.174,2.78,5.97
4,17,2008,4,30,1.099,2.64,5.91
4,17,2008,4,45,1.139,2.75,5.89
4,17,2008,5,0,1.272,2.92,6.11
4,17,2008,5,15,1.257,2.8,6.22
4,17,2008,5,30,1.2,2.61,6.34
4,17,2008,5,45,1.296,2.69,6.55
4,17,2008,6,0,1.354,2.75,6.66
4,17,2008,6,15,1.464,2.8,6.93
4,17,2008,6,30,1.634,2.86,7.4
4,17,2008,6,45,1.798,2.89,7.86
4,17,2008,7,0,1.909,3.06,7.88
4,17,2008,7,15,1.826,2.95,7.84
4,17,2008,7,30,1.925,3.06,7.93
4,17,2008,7,45,1.902,2.95,8.08
4,17,2008,8,0,1.854,3.06,7.72
4,17,2008,8,15,1.803,3,7.67
4,17,2008,8,30,1.563,2.8,7.27
4,17,2008,8,45,1.689,2.95,7.42
4,17,2008,9,0,1.678,2.97,7.33
4,17,2008,9,15,1.638,2.89,7.36
4,17,2008,9,30,1.669,3,7.26
4,17,2008,9,45,1.576,2.95,7.06
4,17,2008,10,0,1.54,2.92,6.99
4,17,2008,10,15,1.595,2.92,7.17
4,17,2008,10,30,1.501,2.75,7.16
4,17,2008,10,45,1.495,2.92,6.85
4,17,2008,11,0,1.585,3,6.99
4,17,2008,11,15,1.476,2.83,6.93
4,17,2008,11,30,1.478,2.83,6.93
4,17,2008,11,45,1.467,2.8,6.95
4,17,2008,12,0,1.355,2.75,6.66
4,17,2008,12,15,1.518,3,6.78
4,17,2008,12,30,1.484,2.92,6.81
4,17,2008,12,45,1.458,2.89,6.77
4,17,2008,13,0,1.335,2.66,6.74
4,17,2008,13,15,1.386,2.78,6.72
4,17,2008,13,30,1.432,2.8,6.83
4,17,2008,13,45,1.562,3,6.92
4,17,2008,14,0,1.438,2.89,6.7
4,17,2008,14,15,1.364,2.72,6.74
4,17,2008,14,30,1.381,2.8,6.65
4,17,2008,14,45,1.46,2.92,6.73
4,17,2008,15,0,1.397,2.92,6.53
4,17,2008,15,15,1.374,2.8,6.63
4,17,2008,15,30,1.442,2.89,6.72
4,17,2008,15,45,1.362,2.78,6.63
4,17,2008,16,0,1.337,2.75,6.6
4,17,2008,16,15,1.389,2.83,6.63
4,17,2008,16,30,1.34,2.75,6.61
4,17,2008,16,45,1.46,2.89,6.78
4,17,2008,17,0,1.344,2.72,6.67
4,17,2008,17,15,1.429,2.83,6.77
4,17,2008,17,30,1.429,2.66,7.07
4,17,2008,17,45,1.417,2.72,6.93
4,17,2008,18,0,1.481,2.78,7.04
4,17,2008,18,15,1.559,2.97,6.96
4,17,2008,18,30,1.57,2.86,7.19
4,17,2008,18,45,1.576,2.89,7.16
4,17,2008,19,0,1.484,2.75,7.1
4,17,2008,19,15,1.556,2.8,7.24
4,17,2008,19,30,1.676,2.92,7.43
4,17,2008,19,45,1.668,2.95,7.35
4,17,2008,20,0,1.642,2.86,7.42
4,17,2008,20,15,1.64,2.86,7.41
4,17,2008,20,30,1.708,2.89,7.58
4,17,2008,20,45,1.844,2.95,7.9
4,17,2008,21,0,1.856,2.97,7.88
4,17,2008,21,15,1.552,2.55,7.73
4,17,2008,21,30,1.793,2.95,7.74
4,17,2008,21,45,1.934,3.06,7.96
4,17,2008,22,0,1.798,2.95,7.76
4,17,2008,22,15,1.686,2.97,7.36
4,17,2008,22,30,1.603,2.78,7.45
4,17,2008,22,45,1.636,2.86,7.4
4,17,2008,23,0,1.634,2.97,7.2
4,17,2008,23,15,1.433,2.75,6.93
4,17,2008,23,30,1.401,2.75,6.82
4,17,2008,23,45,1.415,2.86,6.68
4,18,2008,0,0,1.23,2.58,6.5
4,18,2008,0,15,1.291,2.78,6.39
4,18,2008,0,30,1.247,2.75,6.28
4,18,2008,0,45,1.296,2.89,6.23
4,18,2008,1,0,1.156,2.75,5.95
4,18,2008,1,15,1.149,2.8,5.84
4,18,2008,1,30,1.047,2.52,5.9
4,18,2008,1,45,1.058,2.61,5.8
4,18,2008,2,0,1.148,2.86,5.76
4,18,2008,2,15,1.114,2.69,5.89
4,18,2008,2,30,1.006,2.55,5.69
4,18,2008,2,45,0.972,2.5,5.64
4,18,2008,3,0,1.028,2.64,5.64
4,18,2008,3,15,1.075,2.64,5.83
4,18,2008,3,30,1.016,2.58,5.69
4,18,2008,3,45,1.051,2.61,5.78
4,18,2008,4,0,1.061,2.66,5.73
4,18,2008,4,15,1.076,2.66,5.79
4,18,2008,4,30,1.087,2.8,5.62
4,18,2008,4,45,1.056,2.61,5.79
4,18,2008,5,0,1.136,2.75,5.88
4,18,2008,5,15,1.17,2.78,5.96
4,18,2008,5,30,1.106,2.64,5.94
4,18,2008,5,45,1.237,2.72,6.29
4,18,2008,6,0,1.329,2.83,6.43
4,18,2008,6,15,1.497,2.97,6.76
4,18,2008,6,30,1.427,2.64,7.12
4,18,2008,6,45,1.73,2.86,7.7
4,18,2008,7,0,1.691,2.86,7.58
4,18,2008,7,15,1.666,2.75,7.72
4,18,2008,7,30,1.796,2.95,7.75
4,18,2008,7,45,1.708,2.78,7.8
4,18,2008,8,0,1.762,3,7.54
4,18,2008,8,15,1.56,2.8,7.26
4,18,2008,8,30,1.475,2.64,7.28
4,18,2008,8,45,1.537,2.78,7.23
4,18,2008,9,0,1.535,2.8,7.17
4,18,2008,9,15,1.465,2.58,7.36
4,18,2008,9,30,1.471,2.66,7.22
4,18,2008,9,45,1.603,2.86,7.29
4,18,2008,10,0,1.674,2.97,7.32
4,18,2008,10,15,1.526,2.8,7.14
4,18,2008,10,30,1.489,2.75,7.12
4,18,2008,10,45,1.346,2.58,6.93
4,18,2008,11,0,1.513,2.83,7.05
4,18,2008,11,15,1.448,2.78,6.93
4,18,2008,11,30,1.442,2.83,6.81
4,18,2008,11,45,1.378,2.8,6.64
4,18,2008,12,0,1.322,2.58,6.84
4,18,2008,12,15,1.305,2.69,6.58
4,18,2008,12,30,1.356,2.75,6.66
4,18,2008,12,45,1.315,2.75,6.52
4,18,2008,13,0,1.316,2.69,6.62
4,18,2008,13,15,1.329,2.75,6.57
4,18,2008,13,30,1.453,2.8,6.9
4,18,2008,13,45,1.391,2.83,6.64
4,18,2008,14,0,1.468,2.8,6.95
4,18,2008,14,15,1.309,2.72,6.55
4,18,2008,14,30,1.28,2.69,6.49
4,18,2008,14,45,1.32,2.66,6.68
4,18,2008,15,0,1.423,2.83,6.75
4,18,2008,15,15,1.407,2.83,6.7
4,18,2008,15,30,1.321,2.75,6.54
4,18,2008,15,45,1.45,2.83,6.84
4,18,2008,16,0,1.399,2.83,6.67
4,18,2008,16,15,1.369,2.75,6.71
4,18,2008,16,30,1.375,2.83,6.59
4,18,2008,16,45,1.312,2.72,6.56
4,18,2008,17,0,1.504,2.83,7.02
4,18,2008,17,15,1.538,2.92,6.99
4,18,2008,17,30,1.403,2.72,6.87
4,18,2008,17,45,1.421,2.61,7.15
4,18,2008,18,0,1.537,2.86,7.08
4,18,2008,18,15,1.494,2.89,6.89
4,18,2008,18,30,1.42,2.72,6.93
4,18,2008,18,45,1.468,2.75,7.05
4,18,2008,19,0,1.499,2.72,7.21
4,18,2008,19,15,1.418,2.61,7.14
4,18,2008,19,30,1.555,2.83,7.19
4,18,2008,19,45,1.479,2.75,7.09
4,18,2008,20,0,1.492,2.8,7.03
4,18,2008,20,15,1.387,2.64,6.97
4,18,2008,20,30,1.559,2.83,7.2
4,18,2008,20,45,1.624,2.89,7.31
4,18,2008,21,0,1.639,2.89,7.36
4,18,2008,21,15,1.626,2.75,7.58
4,18,2008,21,30,1.781,2.92,7.76
4,18,2008,21,45,1.932,3.03,8.01
4,18,2008,22,0,1.963,3.06,8.04
4,18,2008,22,15,2.067,3.11,8.24
4,18,2008,22,30,2.137,3.06,8.55
4,18,2008,22,45,2.265,3.25,8.53
4,18,2008,23,0,2.214,3.25,8.39
4,18,2008,23,15,2.194,3.09,8.66
4,18,2008,23,30,2.248,3.25,8.48
4,18,2008,23,45,2.163,3.06,8.63
4,19,2008,0,0,2.201,3.2,8.46
4,19,2008,0,15,2.106,3.09,8.4
4,19,2008,0,30,2.08,3.14,8.22
4,19,2008,0,45,1.812,2.86,7.96
4,19,2008,1,0,1.994,3.03,8.19
4,19,2008,1,15,2.022,3.09,8.16
4,19,2008,1,30,1.859,2.97,7.89
4,19,2008,1,45,1.948,3.09,7.95
4,19,2008,2,0,1.908,3.09,7.83
4,19,2008,2,15,1.814,3.03,7.65
4,19,2008,2,30,1.81,2.97,7.74
4,19,2008,2,45,1.775,3,7.58
4,19,2008,3,0,1.805,3,7.67
4,19,2008,3,15,1.757,3,7.53
4,19,2008,3,30,1.696,2.86,7.59
4,19,2008,3,45,1.662,2.92,7.38
4,19,2008,4,0,1.775,3.09,7.43
4,19,2008,4,15,1.707,2.97,7.42
4,19,2008,4,30,1.763,3.03,7.49
4,19,2008,4,45,1.681,2.86,7.55
4,19,2008,5,0,1.799,3.06,7.55
4,19,2008,5,15,1.626,2.86,7.37
4,19,2008,5,30,1.751,3.03,7.46
4,19,2008,5,45,1.729,3.03,7.39
4,19,2008,6,0,1.798,3.09,7.5
4,19,2008,6,15,1.715,2.97,7.45
4,19,2008,6,30,1.778,3.11,7.39
4,19,2008,6,45,1.831,3.14,7.5
4,19,2008,7,0,1.75,2.97,7.56
4,19,2008,7,15,1.762,2.97,7.59
4,19,2008,7,30,1.859,3.14,7.59
4,19,2008,7,45,2.049,3.25,7.93
4,19,2008,8,0,2.045,3.2,8.02
4,19,2008,8,15,1.985,3.09,8.05
4,19,2008,8,30,1.953,3.09,7.96
4,19,2008,8,45,2.15,3.2,8.31
4,19,2008,9,0,2.106,3.23,8.14
4,19,2008,9,15,2.041,3.06,8.27
4,19,2008,9,30,2.247,3.37,8.27
4,19,2008,9,45,2.238,3.23,8.51
4,19,2008,10,0,2.165,3.2,8.36
4,19,2008,10,15,2.233,3.2,8.55
4,19,2008,10,30,2.044,3.09,8.23
4,19,2008,10,45,2.185,3.31,8.21
4,19,2008,11,0,2.136,3.2,8.27
4,19,2008,11,15,2.077,3.03,8.43
4,19,2008,11,30,1.957,3,8.13
4,19,2008,11,45,2.069,3.11,8.24
4,19,2008,12,0,2.03,3.14,8.08
4,19,2008,12,15,1.914,3.09,7.85
4,19,2008,12,30,2.021,3.23,7.9
4,19,2008,12,45,2.085,3.17,8.19
4,19,2008,13,0,2,3.14,7.99
4,19,2008,13,15,1.999,3.17,7.94
4,19,2008,13,30,1.935,3,8.07
4,19,2008,13,45,2.076,3.23,8.06
4,19,2008,14,0,1.965,3.09,8
4,19,2008,14,15,1.924,3.14,7.77
4,19,2008,14,30,2.015,3.23,7.89
4,19,2008,14,45,1.878,3.11,7.69
4,19,2008,15,0,1.89,3.11,7.72
4,19,2008,15,15,1.828,3.11,7.54
4,19,2008,15,30,1.898,3.14,7.7
4,19,2008,15,45,1.778,3,7.59
4,19,2008,16,0,1.869,3.17,7.56
4,19,2008,16,15,1.836,3.06,7.67
4,19,2008,16,30,1.966,3.28,7.65
4,19,2008,16,45,1.885,3.28,7.43
4,19,2008,17,0,1.841,3.06,7.68
4,19,2008,17,15,1.946,3.25,7.64
4,19,2008,17,30,1.816,3.09,7.55
4,19,2008,17,45,1.797,3,7.65
4,19,2008,18,0,1.855,3.03,7.77
4,19,2008,18,15,1.907,3.23,7.58
4,19,2008,18,30,1.81,3.11,7.49
4,19,2008,18,45,1.868,3.14,7.61
4,19,2008,19,0,1.793,3.03,7.59
4,19,2008,19,15,1.861,3.23,7.45
4,19,2008,19,30,1.81,3.11,7.49
4,19,2008,19,45,1.88,3.2,7.55
4,19,2008,20,0,1.795,3.11,7.45
4,19,2008,20,15,1.751,3.03,7.46
4,19,2008,20,30,1.831,3.2,7.41
4,19,2008,20,45,1.779,3.09,7.45
4,19,2008,21,0,1.835,3.17,7.47
4,19,2008,21,15,1.748,3,7.5
4,19,2008,21,30,1.807,3.14,7.43
4,19,2008,21,45,1.809,3.2,7.34
4,19,2008,22,0,1.88,3.23,7.5
4,19,2008,22,15,1.773,3.06,7.48
4,19,2008,22,30,1.72,3.06,7.32
4,19,2008,22,45,1.865,3.28,7.37
4,19,2008,23,0,1.766,3.23,7.18
4,19,2008,23,15,1.604,2.92,7.2
4,19,2008,23,30,1.617,3,7.09
4,19,2008,23,45,1.604,3.03,7.01
4,20,2008,0,0,1.511,2.89,6.95
4,20,2008,0,15,1.483,2.89,6.85
4,20,2008,0,30,1.48,2.92,6.8
4,20,2008,0,45,1.444,2.89,6.73
4,20,2008,1,0,1.409,2.83,6.7
4,20,2008,1,15,1.343,2.83,6.48
4,20,2008,1,30,1.427,3,6.49
4,20,2008,1,45,1.372,2.8,6.62
4,20,2008,2,0,1.207,2.58,6.41
4,20,2008,2,15,1.262,2.72,6.38
4,20,2008,2,30,1.261,2.72,6.37
4,20,2008,2,45,1.384,2.97,6.4
4,20,2008,3,0,1.336,2.92,6.32
4,20,2008,3,15,1.341,2.92,6.34
4,20,2008,3,30,1.276,2.8,6.29
4,20,2008,3,45,1.293,2.83,6.31
4,20,2008,4,0,1.139,2.66,6.02
4,20,2008,4,15,1.251,2.78,6.25
4,20,2008,4,30,1.281,2.83,6.26
4,20,2008,4,45,1.22,2.72,6.23
4,20,2008,5,0,1.203,2.75,6.12
4,20,2008,5,15,1.251,2.83,6.16
4,20,2008,5,30,1.259,2.75,6.32
4,20,2008,5,45,1.275,2.75,6.38
4,20,2008,6,0,1.201,2.69,6.2
4,20,2008,6,15,1.146,2.69,6
4,20,2008,6,30,1.337,2.86,6.41
4,20,2008,6,45,1.361,2.89,6.45
4,20,2008,7,0,1.465,3.03,6.57
4,20,2008,7,15,1.471,2.92,6.77
4,20,2008,7,30,1.528,2.95,6.91
4,20,2008,7,45,1.555,2.86,7.14
4,20,2008,8,0,1.657,2.97,7.27
4,20,2008,8,15,1.681,2.89,7.49
4,20,2008,8,30,1.933,3.17,7.75
4,20,2008,8,45,1.864,3.06,7.75
4,20,2008,9,0,1.843,3,7.79
4,20,2008,9,15,2.056,3.31,7.85
4,20,2008,9,30,2.03,3.14,8.08
4,20,2008,9,45,1.906,3.03,7.93
4,20,2008,10,0,2.043,3.2,8.01
4,20,2008,10,15,2.106,3.31,7.99
4,20,2008,10,30,2.004,3.11,8.06
4,20,2008,10,45,2.069,3.23,8.04
4,20,2008,11,0,1.994,3.23,7.83
4,20,2008,11,15,1.83,3.06,7.65
4,20,2008,11,30,1.825,3.03,7.68
4,20,2008,11,45,1.961,3.11,7.93
4,20,2008,12,0,1.937,3.2,7.71
4,20,2008,12,15,2.027,3.28,7.82
4,20,2008,12,30,1.881,3.11,7.7
4,20,2008,12,45,1.878,3.14,7.64
4,20,2008,13,0,1.865,3.17,7.56
